Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features
1080733373,"Corolla Xli 2011,Crystal light. In Excellent condition.",Toyota,Corolla XLI,2011,123456,2070000,Petrol,Lahore,Original,Local,Manual,Used,"Peshawar Road, Rawalpindi","Corolla Xli 2011. 
Crystal eye. 
Mechanical 100percent,
Outer 2 or 3 pieces geniuine rest showered,
Inner seal by seal total geniuine. 
New tyres with geniuine wheel cups. 
Lcd navigations system installed . ,
Complete witten file along with biometric will be given on spotttt. . . 
Water throwing and sound less engine,
No work in the car just buy and drive. 
Car can be seen at peshawar road near raffay mall rawalpindi. . . 
olx scientists,dealers and investers stay away form my add.","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player"
1080491605,Corolla Grande,Toyota,Altis Grande,2014,150000,3300000,Petrol,Sindh,Original,Imported,Manual,Used,"Hyderabad Road, Mirpur Khas",2014 model second owner car Toyota Corolla 1.8 Grand ManuaL 2. G  full genian gari m Kisi kism ka koi Kam Nhi ha family use car,"ABS, Air Bags"
1080928139,Mercedes E240 sunroof body genuine,Mercedes,E Class,2003,120000,3600000,Petrol,Sindh,Original,Imported,Automatic,Used,"Cavalry Ground, Lahore","E240 sunroof beige interior
Body genuine
Documents original
Engine suspension perfect","ABS, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Climate Control, Front Speakers, Power Locks, Power Mirrors, Power Steering, Rear AC Vents, Rear speakers, Sun Roof"
1075673092,Honda city model 2006,Honda,City IDSI,2006,152000,1700000,Petrol,Karachi,Original,Local,Manual,Used,"Defence View Phase 2, Karachi",Honda city model 2006 minor touchap for fresh look inner outer sell by sell new tyre new battery all original document available first owner a like new car just by in drive,"ABS, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080946920,santro 2002 DEC,Hyundai,Santro,2002,100000,650000,Petrol,Sindh,Original,Local,Manual,Used,"Pechs I, Karachi","silver colour  (shower) no work required just buy and ride 
urgent sale 
no tax paid",Alloy Rims
1077576628,dihatsu move  urgent sale,Daihatsu,Move,2021,100000,2900000,Petrol,Punjab,Original,Imported,Automatic,Used,"Gulshan-e-Mehfooz Housing Society, Sahiwal","daihatsu move 2017/ 2021
total genuine
outclass condition
car can b seen in okara cantt
price nigotiable","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080680537,HONDA CITY 2001 Auto,Honda,City IDSI,2001,40000,950000,Petrol,Karachi,Original,Imported,Automatic,Used,"Buffer Zone 1, Karachi","Honda city midel 2001 exis Auto matic cplc ok petrol and cng Ac on interial orignal ingen orignal hai out side body main thori workig hai All ok hai, my w/p no zero three one six tow one four five tow zero zero","Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1077526201,haijet Atrai turbo 660cc B to B original,Daihatsu,Hijet,2011,150000,2300000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Asghar Mall Road, Rawalpindi",my on name. New tayer. chil ac. no touching  full option no work required home use,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Climate Control, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080709799,Toyota Corolla xli,Toyota,Corolla XLI,2007,250000,1350000,Petrol,Lahore,Original,Imported,Manual,Used,"Faizabad, Rawalpindi",Out side shower ha inside genuine 1300CC engine ha mechanically ok just by in drive. Serious person contact me. thanks 0333/97 / 14/ 865///,"Alloy Rims, Navigation System, Power Steering, Rear AC Vents, Rear speakers, Rear Camera"
1080487697,Yaris Toyota 1.3,Toyota,Yaris,2022,22000,5000000,Petrol,Punjab,Original,Imported,Automatic,Used,"Fateh Garh, Lahore","Yaris Toyota 1.3 VVTi 
10/10 condition
seats already poching 
genuine Tyar 
2022 Model 
only serious people text plz
Thanks","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control, DVD Player, Front Speakers, Heated Seats, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080434024,Toyota Altis automatic for sale,Toyota,Corrolla Altis,2010,105000,2350000,Petrol,Islamabad,Original,Local,Automatic,Used,"Bahria Town, Islamabad","Corolla 2010
Automatic Altis 
Islamabad Number
Demand ","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable"
1079238861,Cultus 2005 model VXR,Suzuki,Cultus VXR,2005,95000,950000,Petrol,Lahore,Original,Imported,Manual,Used,"Burma Town, Islamabad","Suzuki Cultus VXR 2005 Model FAMILY CAR FOR URGENT SALE

Family Used Neat & Clean
Complete original file is availble. 
Driven on petrol throughout. 
Fuel efficient
Chilled Air conditioned
Engine, Suspension are 100% Perfect. 
No mechanical work required
Life time token paid
Overall Condition is A1 10/10. 
Comfort level is outstanding. 
JUST BUY & DRIVE
Contact for furthur details

WhatsApp nmbr 0 three 4 five 1 five 9 nine 9 nine 3

Location: Burma town islamabad","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry"
1074042148,City 1.5 Manual Aspire brand new condition,Honda,City Aspire,2019,60500,3950000,Petrol,Islamabad,Original,Local,Manual,Used,"National Police Foundation O-9, Islamabad","Honda city: 1.5 Manual Aspire ,Model: 2019 ,Registered: Islamabad, Colour: urban titanium ,Condition: Brand New ,Engine: 100%,  Suspension: 100%. , Body: 100%
Interior and exterior :100%, Steering: Adjustable, Front and back camera installed, 02 keys, smart card and original number plates ,New Firelli  tyres  along with H. S original japan light weight alloy rims installed ,  Spare tyre is unused, 61000kms original driven, Everything is in genuine condition kept with extreme care. 
Not a single penny work required. Everything is in genuine condition. Just buy and enjoy the drive. Seeing is believing. 

Gift for Honda Lovers. 
0 three three one five one three 444 five 

Price is little bit negotiable
Only serious buyers contact","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Front Camera, Navigation System, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080356364,Suzuki ravi,Suzuki,Ravi,2017,60000,1500000,Petrol,Islamabad,Original,Imported,Manual,Used,"Asghar Mall Scheme, Rawalpindi","Suzuki ravi with hydraulic jack system complete for sale no accident no paint in original condition 
o317 6o2o124",AM/FM Radio
1080394953,suzuki swift 2013 model sindh number,Suzuki,Swift,2013,99000,1820000,Petrol,Karachi,Original,Local,Manual,Used,"Chah Hafiz Wala, Multan",Genuine car . 1 person drive lush condition,"ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080622383,suzuki alto vxl ags 2022,Suzuki,Alto,2022,7300,2815000,Petrol,Karachi,Original,Local,Automatic,Used,"Punjab Chowrangi, Karachi","suzuki alto 2022 white, mileage 7300kms original. 
full genuine, scratch less 
new alloy rim tyres 2000kms driven 
price full and final 28.15 lakh
transfer must",Air Bags
1080195802,lancer 2005,Mitsubishi,Lancer,2005,112233,1200000,Petrol,Karachi,Original,Imported,Manual,Used,"Hussainabad, Hyderabad","lancer 2005 in brilliant condition. 
recently showered from outside for fresh look ,inside 101% original guaranteed.","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Steering"
1080734301,This car is in good condition and also it's engine,Suzuki,Swift,2016,123000,2200000,Petrol,Lahore,Original,Imported,Manual,Used,"Alfalah Town, Lahore",Swift Dlx black car 2016,"Alloy Rims, AM/FM Radio, CD Player"
1080786841,foll saond sistam,Suzuki,Baleno,2005,75000,560000,Petrol,Karachi,Duplicate,Local,Manual,Used,"Ancholi, Karachi","gari ok h koi Kam nai h 
upar bodi se 9/10 he",ABS
1080391801,Daihatsu Coure 2011 Automatic,Daihatsu,Cuore,2011,35000,1200000,Petrol,Lahore,Original,Local,Automatic,Used,"Model Town, Lahore","non accident 
Chill AC
New phoenix battery installed recently 
Automatic transmission 
Original Documents 

contact 0/3/4/3/4/5/2/7/7/0/0","Air Conditioning, AM/FM Radio, CD Player, Front Speakers"
1077660847,Wagon R 2018 Full Perfect Never Open 0 Accident,Suzuki,Wagon R,2018,93575,1925000,Petrol,Lahore,Original,Imported,Manual,Used,"Saddar, Lahore","* Suzuki Wagon R Chill Air Conditioner. 
* Model # 2018, 
* Outside Shower Except Roof , Pillars But Not Involved In any Major Accident. 
* Inside Room Total Genuine. 
* Seal to Seal Genuine , No Seal Damage. 
* Quick Biomathematic and All Documents Original with Both Computerized Number Plates. 
* Suspension Wise And Mechanically 110% Perfect also Fresh Tuning with Original New Spark Plugs installation. 
* Clutch Plates and Pressure All Good. 
* Battery in Warranty New Replaced. 
* Fuel average 16+/ltr
* Posshish New Installed , With Comfortable Seats. 
* 4 Speaker with Amplifier and Bluetooth. 
* Breaking Pads Good.","Air Conditioning, AM/FM Radio, CD Player, Cool Box, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Steering, Rear speakers"
1079497365,Blaeno Suzuki 2003model,Suzuki,Baleno,2003,99999,930000,Petrol,Faisalabad,Original,Local,Manual,Used,"I-10, Islamabad",Ac fit hai under se jenien hai aur bahir se shaward hai petrol ki average zabardast hai life time token hai contact,"Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Windows, Rear AC Vents, Rear Camera, Steering Switches"
1080068324,changan karvaan plus 2022 model urgent sale biomatric available,Changan,Karvaan,2022,7000,2200000,Petrol,Lahore,Original,Local,Manual,Used,"Sabzazar, Lahore",changan karvaan plus for urgent sale interested people pleas contact chaska party stay away only one oil changed like new car,"ABS, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Power Steering, Power Windows, Rear AC Vents"
1080862767,wagon R 2019 model,Suzuki,Wagon R,2019,50000,2500000,Petrol,Lahore,Original,Local,Manual,Used,"Mughalpura, Lahore","Total gennuine 
19 model 
New tyres new battery
Chill ac 
Bio matric on the spot available
50k 
Gennuine driven 
All lubricants changed recently 
Only driven in Lahore
only serious buyers contact no time wasters
0/3/2/1/7/9/8/9/9/5/6 whats app","Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers"
1080594676,Xli 2020 model Saaf gari,Toyota,Corolla XLI,2020,48000,4300000,Petrol,Islamabad,Original,Local,Automatic,Used,"Palm City Housing Scheme, Gujranwala",xli 2020 2 pec touch baki total geniun ha saaf gari ha,"Air Bags, Air Conditioning, AM/FM Radio, Cassette Player, Cool Box, Cruise Control, Climate Control, DVD Player, Immobilizer Key, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080667885,toyota corrolla Gli total geniune,Toyota,Corolla GLI,2019,60000,2195000,Petrol,Islamabad,Original,Local,Manual,Used,"Shadbagh, Lahore",total geniune gari h sirf 60000 chali hui h gari ki lebortry sapurdari hui h jisko samjh ho bs vohi cal kare please,"ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Cassette Player, Cool Box, DVD Player, Front Speakers, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080141910,faw xpv for sale,FAW,X-PV,2014,150000,900000,Petrol,Lahore,Original,Local,Manual,Used,"Haroonabad, Bahawalnagar",good condition. fuel avrige 14 km. body conditions good. tyre new. kisi kisam ka kam karwany ki zarort nai. bs khareedy or chalay.,"AM/FM Radio, Navigation System, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080281863,Toyota Yaris,Toyota,Yaris,2021,42000,4100000,Petrol,Karachi,Original,Local,Automatic,Used,"Tariq Road, Karachi","*MAKE= TOYOTA*
*MODEL = YARIS*
*PACKAGE=1.3 ATIV C. V. T*
*COLOUR TRIM=Graphite Gray*
*MODEL=2021*
*MILEAGE=42000*
*BODY STATUS= GENUINE %*
*REMOTE KEY ENTRY*
*ANDROID TV  BACK CAMERA REAR*
*MULTI MEDIA STEERING*
*FOG LAMP=ok*
*SMOOTH DRIVE=100
*SUSPENSION=100*
*EXCEL=100%*
*ENGINE=100%*
*DEMAND 4100,000/-final","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080274485,Carry bolan for sale 2009(0332-5267699),Suzuki,Bolan,2009,100000,860000,Petrol,Rawalpindi,Original,Local,Manual,Used,"PWD Road, Islamabad","Carry bolan 09. 
Life time token. 
Rawalpindi no. 
Total geniune condation. 
New tyer. 
Alloy rim.","Alloy Rims, Front Speakers, USB and Auxillary Cable"
1080734887,Mehran 2011 model,Suzuki,Mehran VXR,2011,35000,530000,Petrol,Multan,Original,Local,Manual,Used,"New Shah Shams Colony, Multan","yellow cab ,Genuine body,","AM/FM Radio, Rear speakers"
1080848050,Honda City 1.3 iVTEC 2010,Honda,City IVTEC,2010,210000,2490000,Petrol,Islamabad,Original,Local,Manual,Used,"MPCHS - Multi Gardens, Islamabad","Overall car, engine and body everything is in prestine and neat and clean condition. Don't expect zero meter car. 
original smar card and biometric available 
islamabad registered 
new poshish done

car can be seen at B-17. Mon-Fri after 05:00pm. Sat-Sun anytime full day. 

Price is negotiable on spot for serious buyers. Don't expect miracles. 
Do market survey before giving an offer. 

Will be sold to the nearest offer.","ABS, Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Power Steering"
1079820337,Mira ES,Daihatsu,Mira,2012,100000,2070000,Petrol,Karachi,Original,Imported,Automatic,Used,"Citizen Road, Hyderabad","Mira ES Icco IDLE
G gread
Model 12 15
colour Ice Blue
 touchup 3 piece
own Engine
suspension 100","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Climate Control, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080195197,new tire new Battery koi kaam ni hone wala,Daihatsu,Hijet,2017,5700,1150000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Others, Faisalabad",for more information contact me,"ABS, Air Bags, Air Conditioning, Front Speakers, Navigation System, Power Locks, Power Steering, Rear Camera, USB and Auxillary Cable"
1080405734,Toyota Corolla 1.3 GLi Manual,Toyota,Corolla GLI,2012,105000,2650000,Petrol,Karachi,Original,Local,Manual,Used,"University Road, Karachi","Model: 2012
Color: Golden
Milage: ","ABS, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Cool Box, Front Speakers, Front Camera, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080896268,Suzuki Swift DLX 2016,Suzuki,Swift,2016,74000,2225000,Petrol,Lahore,Original,Local,Manual,Used,"Gulberg 3, Lahore","excellent condition
each and everything is in working condition
urgent sale
please bring your denter painter on the spot","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080569074,Suzuki swift dlx 2019,Suzuki,Swift,2019,62000,2690000,Petrol,Lahore,Original,Local,Manual,Used,"Misri Shah, Lahore","front fender shower 
Baki total genuine ha","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Navigation System, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1076710162,wagon r VXL 2021 b2b genuine,Suzuki,Wagon R,2021,8000,2900000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 2, Karachi","Wagon R VXL 2021 (ONLY 6600KM just like brand new)
bumper to bumper genuine, 100% genuine low mileage guarantee (this car has been parked for months)
mostly driven on weekends only
maintain from suzuki defence and suzuki margalla motors (complete service history available)
expensive seat covers, tires in excellent condition
car is in excellent condition","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable"
